in s,C3 in V
-5.0307384E+00,2.70996E+00
-5.0306962E+00,2.56348E+00
-5.0306539E+00,2.66113E+00
-5.0306116E+00,2.80762E+00
-5.0305693E+00,2.61230E+00
-5.0305270E+00,2.66113E+00
-5.0304848E+00,2.70996E+00
-5.0304425E+00,2.66113E+00
-5.0304002E+00,2.75879E+00
-5.0303579E+00,2.66113E+00
-5.0303156E+00,2.75879E+00
-5.0302734E+00,2.66113E+00
-5.0302311E+00,2.95410E+00
-5.0301888E+00,2.85645E+00
-5.0301465E+00,2.66113E+00
-5.0301042E+00,2.75879E+00
-5.0300620E+00,2.75879E+00
-5.0300197E+00,2.66113E+00
-5.0299774E+00,2.85645E+00
-5.0299351E+00,2.80762E+00
-5.0298928E+00,2.75879E+00
-5.0298506E+00,2.75879E+00
-5.0298083E+00,2.75879E+00
-5.0297660E+00,2.61230E+00
-5.0297237E+00,2.70996E+00
-5.0296814E+00,2.70996E+00
-5.0296392E+00,2.90527E+00
-5.0295969E+00,2.70996E+00
-5.0295546E+00,2.70996E+00
-5.0295123E+00,2.70996E+00
-5.0294700E+00,2.85645E+00
-5.0294278E+00,2.85645E+00
-5.0293855E+00,2.70996E+00
-5.0293432E+00,2.66113E+00
-5.0293009E+00,2.70996E+00
-5.0292586E+00,2.75879E+00
-5.0292164E+00,2.75879E+00
-5.0291741E+00,2.80762E+00
-5.0291318E+00,2.70996E+00
-5.0290895E+00,2.70996E+00
-5.0290472E+00,2.80762E+00
-5.0290050E+00,2.85645E+00
-5.0289627E+00,2.85645E+00
-5.0289204E+00,2.56348E+00
-5.0288781E+00,2.70996E+00
-5.0288358E+00,2.80762E+00
-5.0287936E+00,2.85645E+00
-5.0287513E+00,2.75879E+00
-5.0287090E+00,2.95410E+00
-5.0286667E+00,2.80762E+00
-5.0286244E+00,2.80762E+00
-5.0285822E+00,2.80762E+00
-5.0285399E+00,2.90527E+00
-5.0284976E+00,2.66113E+00
-5.0284553E+00,2.75879E+00
-5.0284130E+00,2.85645E+00
-5.0283708E+00,2.70996E+00
-5.0283285E+00,2.51465E+00
-5.0282862E+00,2.75879E+00
-5.0282439E+00,2.80762E+00
-5.0282016E+00,2.66113E+00
-5.0281594E+00,2.70996E+00
-5.0281171E+00,2.75879E+00
-5.0280748E+00,2.80762E+00
-5.0280325E+00,2.70996E+00
-5.0279902E+00,2.70996E+00
-5.0279480E+00,2.66113E+00
-5.0279057E+00,2.80762E+00
-5.0278634E+00,2.80762E+00
-5.0278211E+00,2.75879E+00
-5.0277788E+00,2.75879E+00
-5.0277366E+00,2.70996E+00
-5.0276943E+00,2.66113E+00
-5.0276520E+00,2.66113E+00
-5.0276097E+00,2.75879E+00
